gcc -fopenmp -c src/main.c
gcc -fopenmp -c src/parallel_tasks.c
gcc -fopenmp -c src/utilities.c
gcc -fopenmp -lm -g -o schooling main.o parallel_tasks.o utilities.o
rm -f *.o
Fish #	x	y	w
904	-74.07	72.05	69.10
905	-20.66	6.56	71.54
906	19.77	-5.41	71.66
907	64.36	-74.48	72.81
908	28.83	82.96	70.86
909	10.04	10.34	71.83
910	52.07	38.86	72.47
911	-62.30	-48.76	70.92
912	-9.62	63.38	71.39
913	9.66	81.17	71.23
914	-75.61	37.20	72.29
915	-60.94	-35.85	73.77
916	89.84	54.15	72.10
917	-80.77	-90.91	72.55
918	-29.39	10.52	70.42
919	-34.12	-3.06	73.15
920	-15.83	45.82	72.69
921	-97.10	-95.86	71.94
922	-59.99	68.26	73.25
923	-69.94	70.03	72.38
924	52.02	37.70	71.58
925	-20.22	2.69	76.40
926	-23.44	18.28	68.77
927	54.93	66.54	71.01
928	-19.34	-35.01	72.93
929	49.11	5.66	72.33
930	-97.61	87.37	70.10
931	69.21	91.43	73.96
932	41.72	87.64	72.40
933	-98.69	-87.67	73.70
934	-0.64	-33.01	73.79
935	9.68	82.93	71.60
936	-86.59	14.58	70.34
937	85.48	-46.19	73.05
938	-19.56	-84.27	75.54
939	-76.96	-67.54	71.66
940	54.83	4.22	73.67
941	35.36	-68.61	76.38
942	-77.90	-7.92	73.29
943	97.13	2.76	72.87
944	57.27	46.64	71.01
945	-91.98	59.26	74.60
946	35.20	78.03	71.43
947	51.69	-23.68	73.58
948	66.47	51.40	69.72
949	-9.35	-34.57	73.32
950	-81.61	98.73	71.90
951	-52.44	-68.60	71.73
952	13.11	-65.96	72.72
953	-14.19	94.35	71.57
954	-51.03	8.45	72.53
955	-73.79	-96.60	69.08
956	-86.73	62.77	70.33
957	-65.41	-65.23	69.80
958	-46.74	-66.48	70.21
959	36.54	-88.87	71.35
960	78.76	44.76	71.84
961	69.79	13.76	73.52
962	24.79	22.67	70.06
963	89.68	-10.54	71.90
964	-26.13	-20.06	71.37
965	54.68	-7.94	73.01
966	-20.93	-97.96	73.60
967	25.25	92.38	71.68
968	-64.72	-90.74	70.33
969	87.33	-14.75	73.52
970	18.51	-85.66	75.09
971	-10.15	31.78	71.63
972	75.91	23.44	73.26
973	64.76	-70.43	67.88
974	57.16	1.49	70.33
975	-59.50	36.52	71.65
976	-52.35	-89.72	71.48
977	-51.12	69.04	72.68
978	31.35	-61.43	68.90
979	-41.91	-95.78	73.08
980	19.31	-87.02	74.55
981	-3.12	98.78	70.99
982	-85.18	-77.86	71.37
983	91.95	-48.71	72.80
984	-68.00	78.68	69.08
985	35.94	49.91	68.10
986	93.02	-75.01	71.45
987	-20.11	67.34	74.44
988	49.43	-55.55	67.56
989	97.91	4.59	75.40
990	46.14	-62.00	73.66
991	-58.49	93.79	71.09
992	-51.91	-9.60	69.25
993	61.82	79.64	71.85
994	30.37	-77.28	72.05
995	83.86	-51.73	72.56
996	-64.91	-18.86	73.03
997	-53.55	-51.09	69.55
998	3.08	-61.40	74.32
999	-0.20	34.87	73.83
1000	-82.11	-64.06	72.46
1001	-15.02	-91.09	73.75
1002	-38.47	65.07	74.86
1003	77.05	-89.84	66.82
1004	-88.88	75.36	68.56
1005	15.35	56.86	72.36
1006	-86.04	56.46	71.61
1007	49.24	-39.55	75.88
1008	-51.34	12.47	72.78
1009	-58.91	77.62	71.27
1010	34.18	-74.85	71.34
1011	-74.71	69.28	71.60
1012	5.49	-28.86	74.08
1013	-80.81	-91.23	69.78
1014	10.75	19.19	71.94
1015	44.45	28.24	71.47
1016	55.53	-68.97	70.01
1017	36.95	-83.94	70.84
1018	96.10	14.40	74.25
1019	-73.38	-92.38	70.05
1020	-9.84	44.17	74.83
1021	64.08	4.12	73.37
1022	0.83	12.92	72.99
1023	63.97	48.48	70.63
1024	-74.62	-96.15	73.96
1025	25.50	60.37	69.84
1026	-73.80	50.40	69.86
1027	29.44	33.50	73.41
1028	-78.86	48.03	71.81
1029	43.07	32.89	71.16
1030	-30.98	-11.48	72.10
1031	-40.67	-77.65	70.14
1032	18.95	97.28	74.44
1033	-61.98	15.05	73.12
1034	10.28	-34.36	72.36
1035	21.87	-98.17	72.54
1036	-90.40	-14.46	72.20
1037	4.55	11.23	71.25
1038	99.06	-32.08	72.10
1039	-39.89	-75.96	76.01
1040	-28.22	83.42	71.77
1041	84.61	-0.22	73.10
1042	34.42	15.05	68.14
1043	-66.92	56.16	71.70
1044	-36.52	76.35	70.60
1045	-10.95	31.50	76.64
1046	-36.33	48.78	70.88
1047	54.45	84.41	71.75
1048	45.46	93.47	71.45
1049	-1.54	-43.26	72.00
1050	-40.49	-79.67	68.94
1051	-42.63	-28.69	70.69
1052	5.28	61.93	72.34
1053	80.74	4.14	74.02
1054	-70.15	-59.34	73.10
1055	27.18	2.22	71.21
1056	-74.93	10.99	72.73
1057	-98.00	60.49	69.38
1058	-74.76	-64.52	73.72
1059	17.05	-10.88	71.88
1060	-87.17	-93.90	72.68
1061	-79.57	-21.90	72.90
1062	53.69	74.28	71.36
1063	-38.29	-1.25	71.50
1064	66.95	60.77	70.48
1065	55.88	-71.35	72.00
1066	80.10	-85.35	71.83
1067	-1.44	-13.62	69.27
1068	76.58	-20.90	70.84
1069	89.31	-93.17	71.34
1070	19.96	15.49	74.72
1071	10.45	44.43	72.53
1072	-72.72	11.65	72.37
1073	4.73	-46.07	70.93
1074	47.94	-78.02	73.06
1075	42.25	59.76	73.79
1076	-72.72	63.28	74.82
1077	-62.94	81.77	68.17
1078	37.36	-0.63	73.47
1079	-19.09	5.11	70.95
1080	-40.46	-61.60	69.11
1081	34.96	-58.96	69.01
1082	-47.55	-67.48	70.56
1083	26.61	-72.17	72.57
1084	10.83	16.93	71.08
1085	-64.95	-68.82	69.70
1086	-67.58	44.10	71.33
1087	76.42	-39.70	71.82
1088	-44.25	-19.66	73.66
1089	12.43	-97.11	72.00
1090	3.92	-44.12	72.51
1091	62.65	32.00	73.51
1092	-81.04	-98.69	73.82
1093	13.17	57.92	76.91
1094	-0.72	94.89	71.36
1095	-35.78	59.42	71.15
1096	-67.52	97.18	70.58
1097	97.86	-15.87	72.35
1098	-70.30	26.47	77.31
1099	12.96	40.53	69.99
1100	-58.00	47.81	68.15
1101	72.51	-26.38	72.34
1102	-7.49	48.33	72.22
1103	34.53	46.66	72.44
1104	-70.53	-53.24	74.87
1105	49.55	34.00	67.01
1106	3.24	12.81	72.77
1107	-35.00	23.00	74.16
1108	13.72	79.18	72.66
1109	-18.89	-88.20	70.83
1110	74.66	43.73	72.02
1111	71.02	-94.05	69.48
1112	40.71	70.28	70.09
1113	-8.12	71.41	69.84
1114	-3.65	-94.76	70.64
1115	12.34	38.75	74.06
1116	52.04	-14.95	71.70
1117	-87.03	-57.05	71.70
1118	-66.42	47.30	71.73
1119	90.22	-35.94	72.05
1120	93.25	39.77	76.44
1121	99.25	-2.51	71.10
1122	-46.82	-35.55	74.83
1123	-79.91	65.30	71.13
1124	-57.57	0.20	74.03
1125	79.50	-84.31	72.48
1126	-55.86	50.32	70.44
1127	-77.16	85.65	70.75
1128	20.80	13.92	72.80
1129	56.46	-83.05	65.31
1130	17.75	-30.00	70.06
1131	55.70	-29.80	73.22
1132	54.46	69.07	69.99
1133	12.35	87.84	73.22
1134	14.77	2.97	77.03
1135	-47.70	8.42	71.73
1136	-57.06	-48.85	74.24
1137	-94.09	-4.69	69.00
1138	14.40	-73.00	70.17
1139	-37.99	56.23	70.74
1140	26.60	-58.89	71.39
1141	71.13	72.74	74.74
1142	92.63	94.76	74.58
1143	56.98	12.44	72.41
1144	8.88	14.05	72.64
1145	30.59	-73.56	71.30
1146	84.05	-12.91	77.20
1147	-3.37	36.71	70.78
1148	-44.83	-91.41	73.56
1149	25.15	70.34	71.67
1150	11.35	78.05	69.67
1151	-21.24	53.89	72.26
1152	-70.80	-14.13	71.25
1153	-49.40	43.80	73.07
1154	11.67	11.81	70.82
1155	-0.77	-60.53	75.15
1156	53.12	-30.24	71.19
1157	-87.59	43.75	71.92
1158	-35.28	69.19	72.74
1159	-42.61	72.61	68.31
1160	-17.16	87.98	68.30
1161	99.44	-33.71	72.71
1162	-23.53	-5.32	74.64
1163	-95.20	30.64	71.48
1164	4.26	29.95	67.33
1165	1.77	-84.78	74.46
1166	8.80	79.13	71.46
1167	71.11	36.20	74.38
1168	-33.60	-79.29	72.21
1169	-22.60	79.67	72.37
1170	31.32	77.43	78.69
1171	-81.06	-14.96	75.54
1172	-52.41	-68.26	70.82
1173	-70.61	13.11	75.67
1174	-98.67	-12.82	76.87
1175	-14.88	-15.63	71.28
1176	-23.24	-16.24	74.63
1177	51.46	51.63	73.08
1178	79.64	56.26	75.79
1179	-19.33	-16.70	70.39
1180	-13.19	80.44	74.25
1181	0.12	94.81	73.56
1182	62.17	-29.78	76.49
1183	31.41	-72.03	74.96
1184	-9.47	-89.39	74.40
1185	-93.36	-77.75	73.15
1186	87.44	-75.42	68.52
1187	7.69	-64.38	72.52
1188	-43.88	37.08	70.89
1189	46.34	-43.94	71.20
1190	-75.74	-68.95	69.19
1191	39.63	1.22	70.49
1192	15.01	-9.31	72.04
1193	-48.75	-5.55	71.10
1194	-53.25	32.92	68.84
1195	79.15	33.97	74.09
1196	14.16	-20.53	74.40
1197	29.38	-25.66	71.41
1198	49.89	-38.81	73.14
1199	3.31	-59.38	72.82
1200	-28.81	9.95	74.28
1201	-36.73	-40.77	72.21
1202	34.53	71.36	72.74
1203	-5.95	91.05	73.52
1204	8.04	-57.41	69.85
1205	-52.69	33.10	75.05
1206	-27.36	86.94	73.16
1207	-65.88	88.66	75.16
1208	-22.17	-14.22	71.69
1209	-15.09	25.98	70.51
1210	-81.50	-36.74	74.69
1211	-40.45	32.66	72.56
1212	42.93	88.73	72.80
1213	-93.80	-6.77	71.67
1214	-50.48	11.11	74.21
1215	34.05	21.91	73.15
1216	-80.14	95.33	72.58
1217	82.34	55.58	70.85
1218	66.48	-24.61	76.06
1219	47.44	-26.48	68.17
1220	16.78	94.95	69.25
1221	-93.57	90.62	70.28
1222	81.09	-58.45	70.66
1223	80.48	-40.28	70.86
1224	26.73	-36.01	72.24
1225	84.71	44.63	70.83
1226	28.05	-54.14	72.07
1227	-23.31	-30.21	73.10
1228	-66.41	-16.11	74.35
1229	63.22	-17.09	74.98
1230	93.80	-5.33	68.87
1231	-96.18	-84.75	70.15
1232	-9.60	85.56	72.52
1233	70.24	-41.72	73.18
1234	-38.25	16.88	72.09
1235	30.61	78.13	73.57
1236	11.03	38.63	73.64
1237	69.56	-7.68	73.31
1238	78.78	48.64	73.19
1239	50.84	5.51	74.63
1240	-85.97	36.35	72.64
1241	-49.46	40.48	69.76
1242	82.81	27.84	72.64
1243	-87.73	-85.40	71.10
1244	-89.07	74.49	70.63
1245	-1.69	-93.88	73.61
1246	-30.04	1.33	73.49
1247	-79.83	61.56	72.63
1248	-12.91	89.81	73.60
1249	-82.36	50.05	66.76
1250	8.29	48.64	70.78
1251	28.18	-81.69	71.66
1252	-13.52	-3.87	71.95
1253	11.03	-34.94	70.78
1254	-54.23	-37.33	73.50
1255	71.78	-41.00	72.93
1256	99.82	-77.68	69.74
1257	98.48	80.63	74.26
1258	50.16	-89.85	73.57
1259	95.24	60.68	71.83
1260	85.04	-6.05	71.22
1261	67.60	-46.20	68.22
1262	95.48	86.58	74.00
1263	-83.25	-18.22	69.91
1264	78.99	-66.41	73.69
1265	-67.78	-13.93	70.82
1266	81.84	60.00	70.32
1267	3.58	-32.09	71.38
1268	-43.26	-84.19	73.52
1269	34.57	2.11	70.38
1270	-22.32	6.35	75.25
1271	60.50	-23.69	71.62
1272	28.27	58.78	72.35
1273	-43.46	-20.58	66.96
1274	70.33	-46.82	71.88
1275	-60.10	53.37	74.87
1276	46.13	-92.49	69.90
1277	-91.04	42.01	73.30
1278	94.68	-75.48	72.01
1279	-74.61	73.47	71.58
1280	-41.69	-40.38	69.35
1281	-40.06	-59.25	70.64
1282	-81.18	63.73	72.21
1283	8.06	-23.84	74.30
1284	79.54	-56.57	69.65
1285	77.46	-43.58	72.93
1286	49.98	37.57	72.45
1287	32.73	-21.55	73.65
1288	-3.65	90.47	74.01
1289	58.27	-34.52	73.11
1290	-56.35	98.97	73.44
1291	-78.96	89.18	72.42
1292	-93.52	-70.59	69.98
1293	33.99	-98.63	71.96
1294	-46.67	56.98	71.81
1295	74.44	13.44	73.38
1296	-83.00	-65.62	73.39
1297	51.38	-64.78	70.26
1298	97.30	-38.16	71.26
1299	11.38	75.84	73.90
1300	4.47	-11.36	72.28
1301	-67.54	-44.95	65.47
1302	-72.59	65.99	69.58
1303	33.90	23.15	70.91
1304	55.66	-9.63	71.86
1305	89.63	99.70	69.85
1306	-9.45	-90.33	72.69
1307	88.08	-4.17	73.10
1308	-61.72	20.67	72.91
1309	-2.21	-5.19	69.66
1310	-20.54	-26.97	70.52
1311	-94.15	-3.34	72.66
1312	6.61	58.63	70.70
1313	32.28	6.11	73.75
1314	-80.52	-54.35	68.09
1315	-18.85	25.55	71.88
1316	34.29	14.02	73.92
1317	79.41	60.50	72.23
1318	-21.00	13.91	71.16
1319	-15.95	-64.14	67.80
1320	-94.32	-26.92	72.05
1321	-65.03	-4.38	76.42
1322	-17.04	-77.55	70.45
1323	93.25	22.24	72.64
1324	43.12	-8.95	72.32
1325	-84.35	-76.82	69.08
1326	61.48	-79.10	72.19
1327	20.23	-31.11	70.90
1328	79.74	-47.29	72.45
1329	72.60	100.22	69.62
1330	-3.44	-47.24	74.05
1331	23.77	-67.74	74.00
1332	66.97	3.97	73.44
1333	93.35	-54.02	71.87
1334	-82.72	-23.19	70.85
1335	-18.36	-77.64	75.63
1336	49.69	15.60	71.85
1337	18.78	-67.95	71.54
1338	38.05	12.04	74.13
1339	54.49	-18.83	72.86
1340	-97.92	71.15	68.36
1341	5.35	62.96	75.32
1342	92.45	-76.82	68.70
1343	-66.75	72.59	72.12
1344	-24.11	-94.75	72.70
1345	72.41	73.66	70.45
1346	-41.99	-3.83	73.74
1347	-95.69	-73.42	74.58
1348	99.74	96.47	70.28
1349	-29.24	-82.38	69.87
1350	-26.72	53.39	69.78
1351	-59.42	-77.83	67.94
1352	-31.40	59.56	70.79
1353	-43.18	-93.35	72.81
1354	-29.00	-89.68	71.03
1355	-11.58	-26.32	70.38
1356	81.86	93.57	72.42
1357	-62.76	72.92	70.32
1358	-82.64	-29.71	71.37
1359	45.31	-6.15	72.61
1360	-22.86	16.11	71.93
1361	-32.89	36.35	71.51
1362	-86.32	-28.78	71.29
1363	61.93	-86.97	71.45
1364	-32.51	-65.31	74.10
1365	-69.15	39.77	73.35
1366	88.28	-28.37	71.38
1367	63.33	-44.72	73.45
1368	-69.81	-81.25	70.85
1369	-37.47	2.18	75.30
1370	-69.13	52.55	70.67
1371	73.86	-89.27	73.28
1372	45.32	-88.30	68.97
1373	83.65	62.48	68.26
1374	-18.20	30.76	72.87
1375	-43.87	58.94	72.73
1376	-52.13	22.44	71.43
1377	-5.71	-40.85	74.61
1378	92.87	-41.78	71.89
1379	-28.22	-38.04	73.03
1380	-8.09	3.03	72.86
1381	-98.48	-21.61	72.44
1382	73.05	66.26	72.75
1383	35.26	-95.76	70.65
1384	84.21	99.19	70.54
1385	6.63	-85.32	74.21
1386	50.14	-20.51	71.16
1387	-75.58	-4.33	72.62
1388	-8.21	-90.73	74.39
1389	-42.05	74.39	72.36
1390	39.82	14.88	69.50
1391	33.53	87.69	73.14
1392	-63.08	-71.58	68.52
1393	-53.96	-69.41	72.54
1394	-14.96	18.61	73.16
1395	-8.45	76.35	72.56
1396	-78.16	-5.13	72.80
1397	-45.27	95.29	70.58
1398	-39.87	90.00	71.28
1399	98.54	-54.66	71.32
1400	90.19	3.56	72.74
1401	-41.78	38.93	75.04
1402	85.45	-16.56	70.51
1403	-66.60	-22.75	73.38
1404	-7.30	-7.65	70.45
1405	-48.56	-67.67	76.06
1406	-91.97	85.76	67.42
1407	-79.99	-56.25	69.35
1408	-85.62	-33.95	73.00
1409	-24.86	-1.38	74.15
1410	84.87	67.69	71.46
1411	-24.63	-92.29	68.66
1412	-39.44	31.10	76.09
1413	-97.80	22.09	71.56
1414	21.30	-99.46	71.37
1415	67.03	9.48	74.03
1416	4.70	-76.55	72.22
1417	-50.18	-9.24	73.70
1418	7.69	-16.78	72.17
1419	67.60	-98.01	66.02
1420	75.76	-81.76	73.22
1421	-65.68	82.99	73.61
1422	-95.60	-46.67	71.47
1423	-72.26	-81.81	73.62
1424	20.18	2.88	73.75
1425	16.81	4.85	74.61
1426	-29.83	92.57	71.64
1427	13.16	31.33	73.07
1428	22.87	14.16	71.15
1429	-45.59	-56.24	71.87
1430	14.70	-79.56	72.17
1431	53.45	-80.00	66.74
1432	-54.71	-97.53	70.19
1433	10.36	52.97	73.31
1434	-12.92	-22.84	68.29
1435	52.96	-38.36	71.53
1436	-3.00	87.68	71.84
1437	-53.17	0.61	72.17
1438	-58.19	-26.03	70.60
1439	18.19	62.19	71.38
1440	76.85	-64.40	73.41
1441	-33.36	-53.98	72.65
1442	-73.43	79.60	71.44
1443	79.75	51.04	69.50
1444	-6.04	-66.84	75.72
1445	94.60	-91.14	72.65
1446	-46.00	49.85	75.48
1447	-71.33	-0.11	75.34
1448	51.72	39.23	72.83
1449	-47.34	-62.00	69.24
1450	-83.01	-93.98	75.54
1451	1.04	12.99	71.35
1452	93.90	47.87	70.18
1453	-86.20	-63.49	75.30
1454	-78.36	31.79	75.27
1455	97.70	98.30	71.77
1456	66.59	-35.46	70.72
1457	-55.08	94.16	71.81
1458	-56.06	-75.93	69.22
1459	44.20	38.10	70.52
1460	-41.17	39.20	74.42
1461	47.56	13.63	71.52
1462	-12.35	75.63	73.66
1463	-87.48	-59.43	73.76
1464	14.86	-36.42	69.32
1465	-21.44	31.64	73.55
1466	-29.80	79.60	74.87
1467	-56.36	-35.70	70.57
1468	27.68	-42.16	68.47
1469	0.61	49.12	71.73
1470	88.43	-2.89	76.35
1471	47.22	55.22	71.64
1472	61.65	92.73	72.26
1473	48.18	-94.01	71.47
1474	-83.20	-7.02	71.52
1475	43.89	-24.57	71.38
1476	-70.42	-9.95	74.42
1477	88.46	20.03	72.08
1478	-33.12	-99.82	73.56
1479	59.20	81.14	71.00
1480	-35.64	-63.44	70.56
1481	11.58	34.16	71.48
1482	-82.64	55.02	70.05
1483	97.07	45.44	72.63
1484	-86.95	-2.12	71.51
1485	-5.24	-98.12	72.15
1486	96.38	-58.43	72.35
1487	55.91	57.83	67.94
1488	-65.70	5.09	75.45
1489	64.82	-48.70	71.64
1490	95.87	8.10	73.35
1491	27.33	-72.15	73.59
1492	97.96	16.78	73.43
1493	48.69	-37.36	72.16
1494	15.36	7.29	72.50
1495	-56.82	79.92	69.91
1496	44.65	53.16	72.87
1497	14.08	63.01	70.39
1498	10.38	11.95	71.11
1499	8.85	23.43	76.12
1500	-88.58	-96.00	72.34
1501	24.12	-91.79	71.72
1502	-55.83	-18.78	68.65
1503	64.24	-21.92	74.61
1504	85.31	29.46	70.01
1505	28.78	81.98	73.98
1506	-62.84	-42.50	70.80
1507	-90.56	-65.48	74.40
1508	73.89	57.92	72.91
1509	-2.44	-11.55	73.05
1510	-34.59	40.53	73.24
1511	-31.44	-90.15	69.23
1512	-4.91	84.04	73.61
1513	72.46	-94.33	72.75
1514	-4.01	-18.69	73.36
1515	28.10	8.01	72.25
1516	-16.09	-47.99	72.04
1517	17.02	28.28	70.36
1518	32.63	-18.74	73.25
1519	-93.04	19.15	72.61
1520	-88.89	36.94	72.51
1521	-0.07	-52.33	74.79
1522	94.44	9.96	72.44
1523	-17.41	68.13	71.92
1524	-32.71	80.95	73.02
1525	-45.43	33.10	71.72
1526	21.28	23.74	68.85
1527	42.75	-83.63	68.77
1528	6.78	15.22	74.04
1529	-79.96	-97.03	70.35
1530	97.52	48.34	72.27
1531	9.79	-18.57	67.75
1532	99.55	-74.79	72.83
1533	-88.69	32.98	69.29
1534	7.07	-81.73	73.31
1535	-49.87	18.19	71.06
1536	55.01	50.06	71.74
1537	66.06	49.85	76.65
1538	-39.18	-51.35	68.51
1539	16.18	28.51	71.41
1540	-70.40	71.95	70.02
1541	-39.39	49.68	68.74
1542	-4.91	-95.04	75.08
1543	67.05	-97.32	69.92
1544	19.38	86.69	70.49
1545	-95.35	18.70	71.63
1546	33.62	15.44	74.26
1547	-100.07	34.37	73.76
1548	41.85	-89.35	73.62
1549	-33.24	-52.28	67.14
1550	-72.48	16.09	73.08
1551	66.30	83.93	70.53
1552	-31.06	31.76	68.13
1553	33.18	27.17	68.41
1554	81.62	-51.25	72.58
1555	-43.72	-89.98	71.16
1556	-78.50	17.09	71.94
1557	60.29	15.20	73.03
1558	22.25	27.14	69.45
1559	17.27	-58.17	74.27
1560	12.03	22.92	71.27
1561	60.93	-52.95	69.87
1562	-61.04	60.27	71.58
1563	81.03	79.21	72.22
1564	72.31	-52.41	72.29
1565	-72.47	-99.77	73.23
1566	65.47	94.23	73.84
1567	83.56	-67.38	70.51
1568	24.80	17.53	75.15
1569	60.18	6.61	70.11
1570	65.69	-82.34	70.41
1571	16.03	85.99	73.40
1572	35.15	-23.28	73.93
1573	2.78	-41.60	71.28
1574	-95.93	-79.54	70.13
1575	1.64	16.10	71.86
1576	43.98	-38.23	69.11
1577	62.15	83.13	69.22
1578	-76.57	44.38	68.60
1579	62.94	94.75	71.81
1580	92.56	89.67	70.11
1581	96.18	57.64	69.27
1582	83.30	80.74	72.10
1583	89.65	9.10	69.49
1584	-2.73	50.64	72.28
1585	-82.89	-35.85	69.67
1586	68.50	32.94	79.44
1587	-51.06	3.45	72.91
1588	-89.14	50.53	70.91
1589	63.06	-85.67	70.83
1590	71.18	-36.31	72.84
1591	29.63	15.16	73.84
1592	24.46	-6.82	74.03
1593	-2.71	46.70	71.82
1594	-61.84	-39.96	75.44
1595	43.64	-69.48	72.94
1596	-49.69	39.02	72.65
1597	88.76	-64.99	73.22
1598	20.36	78.41	72.19
1599	44.31	-82.97	72.68
1600	28.45	60.82	74.23
1601	-17.82	-1.64	77.23
1602	-6.44	29.13	71.44
1603	-98.59	4.03	71.34
1604	-20.14	64.07	68.61
1605	18.16	-47.36	72.15
1606	-72.04	-51.41	72.76
1607	68.00	53.23	72.57
1608	42.76	-33.31	70.02
1609	1.92	80.92	74.83
1610	26.53	-54.83	71.11
1611	-88.96	78.24	70.60
1612	84.19	99.80	73.54
1613	-87.35	4.55	74.21
1614	76.81	56.75	68.95
1615	21.78	6.87	74.34
1616	16.78	-98.04	68.02
1617	-95.78	-89.46	69.53
1618	31.09	-92.57	71.79
1619	15.57	-86.86	72.52
1620	71.30	-66.07	72.05
1621	-35.22	100.67	73.41
1622	-15.49	-66.42	71.52
1623	52.69	-74.33	71.18
1624	0.28	-45.38	74.84
1625	-93.41	-72.99	73.19
1626	-0.02	-80.96	72.39
1627	-95.15	-16.03	71.30
1628	-79.16	-82.31	69.50
1629	88.72	97.25	69.24
1630	73.25	12.30	71.24
1631	4.52	-9.77	70.06
1632	14.06	9.34	71.62
1633	1.97	-54.46	71.91
1634	16.98	-82.27	71.89
1635	-40.72	-11.72	71.20
1636	-47.54	23.67	73.70
1637	-10.45	35.97	73.30
1638	56.65	-56.96	72.27
1639	61.65	-42.47	72.77
1640	-2.54	69.44	72.89
1641	-14.46	98.64	71.33
1642	89.08	-10.21	75.78
1643	-17.78	-92.08	72.80
1644	5.88	-28.26	70.37
1645	-94.23	-20.27	73.61
1646	83.04	9.89	71.27
1647	69.36	-3.11	73.54
1648	-80.57	-27.08	72.72
1649	42.84	37.01	70.48
1650	-9.74	-100.08	71.38
1651	-73.51	40.72	70.63
1652	23.79	14.44	72.46
1653	-23.51	-17.76	72.21
1654	57.89	-62.66	70.94
1655	38.37	-44.86	73.21
1656	-93.82	-77.29	69.53
1657	-48.01	93.86	72.57
1658	13.30	33.80	71.95
1659	-97.43	-80.42	72.86
1660	-94.66	-91.66	74.25
1661	-1.88	88.18	73.48
1662	17.83	-31.13	69.08
1663	-13.53	37.06	75.00
1664	40.60	-71.89	72.74
1665	-25.33	-70.75	72.00
1666	-70.97	1.97	71.77
1667	70.97	52.42	66.58
1668	-82.99	-52.14	76.94
1669	-67.74	73.10	67.38
1670	-14.61	74.23	75.09
1671	-71.96	-8.83	74.99
1672	95.14	-20.57	72.51
1673	-14.37	6.25	74.68
1674	-85.97	-12.00	72.43
1675	25.23	-80.83	71.94
1676	-2.86	-76.05	69.59
1677	-93.06	-85.04	70.09
1678	-7.78	-5.39	73.83
1679	53.02	-66.18	68.97
1680	23.12	-72.10	69.78
1681	-35.53	51.74	71.70
1682	28.86	-65.36	73.55
1683	4.36	46.07	73.87
1684	-18.11	37.42	72.61
1685	18.77	66.49	75.26
1686	8.05	47.81	71.14
1687	-42.14	3.99	71.06
1688	-72.16	43.08	68.94
1689	-88.36	-58.14	74.38
1690	-67.52	39.27	70.28
1691	-38.97	29.01	70.58
1692	61.62	-29.23	72.82
1693	42.98	-44.56	68.24
1694	64.98	-4.00	73.10
1695	-11.15	-11.90	72.58
1696	24.09	52.72	69.21
1697	-59.76	-47.44	68.95
1698	87.56	42.40	72.24
1699	99.03	-30.75	70.32
1700	-18.18	17.80	71.97
1701	-64.86	90.27	70.87
1702	-34.79	-8.61	72.47
1703	-5.53	-7.56	70.92
1704	-64.12	6.10	74.62
1705	34.71	-31.44	69.91
1706	-56.03	95.53	73.40
1707	96.57	-93.41	69.40
1708	-36.50	41.15	70.27
1709	-39.17	-71.32	73.47
1710	-63.65	49.28	72.03
1711	16.78	60.84	73.33
1712	1.80	56.82	70.08
1713	-85.40	-11.04	76.00
1714	-0.98	-87.77	71.55
1715	56.81	80.44	72.02
1716	30.63	94.34	73.93
1717	70.52	96.03	66.58
1718	-14.46	-35.42	70.74
1719	-11.52	21.61	69.46
1720	69.89	-75.81	71.97
1721	90.57	-85.34	70.11
1722	-82.68	87.34	69.73
1723	-78.75	-17.98	69.34
1724	27.68	-16.12	71.37
1725	11.70	65.43	74.08
1726	-66.84	-72.52	67.93
1727	24.87	34.76	74.56
1728	83.50	38.87	73.81
1729	-75.69	-17.47	67.71
1730	51.29	81.92	73.87
1731	-38.43	-17.08	74.42
1732	73.86	-67.31	72.39
1733	-23.45	-39.80	74.28
1734	-2.53	66.03	75.81
1735	82.82	-32.24	70.67
1736	90.82	72.38	73.36
1737	-17.18	-93.06	74.19
1738	60.12	4.27	72.57
1739	-11.04	-11.19	73.97
1740	86.74	99.07	70.85
1741	-46.96	-79.70	71.60
1742	-73.45	77.11	70.78
1743	54.86	-90.55	75.90
1744	17.77	79.77	77.23
1745	-8.02	-31.54	73.79
1746	60.09	54.15	71.38
1747	51.58	35.35	70.22
1748	87.04	-70.26	74.45
1749	95.75	-15.29	70.08
1750	96.97	77.57	71.94
1751	51.06	85.59	71.63
1752	48.95	-66.52	68.78
1753	91.73	9.48	74.42
1754	38.54	-18.71	70.00
1755	98.08	25.69	71.63
1756	-19.24	-49.08	73.29
1757	45.39	7.91	73.52
1758	-72.18	0.04	73.18
1759	17.16	46.20	74.25
1760	-20.99	-91.46	73.75
1761	-83.94	-58.50	68.98
1762	62.09	68.05	72.67
1763	76.25	47.73	69.94
1764	98.58	71.21	71.54
1765	-66.96	93.55	72.98
1766	48.78	84.70	72.53
1767	80.14	-2.27	70.86
1768	-83.42	72.07	73.49
1769	-92.19	54.72	73.57
1770	-45.64	-94.31	71.20
1771	-19.99	34.11	70.74
1772	-43.59	-76.01	73.89
1773	-58.18	-14.97	72.51
1774	24.43	58.58	67.82
1775	-69.37	-95.36	72.11
1776	66.93	-52.11	69.53
1777	-55.46	29.42	69.77
